Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume
08-11-2007,934.4,945,989,895,964.65,966.35,956.37,548043
09-11-2007,966.35,979,980,935,941,944.2,950.71,54232
12-11-2007,944.2,937.6,948.75,910.2,929,934.1,932.55,484890
13-11-2007,934.1,940,990,930.1,983,978.35,968.87,497629
14-11-2007,978.35,997,1021,986.05,1007.3,1009.25,1005.32,454802
15-11-2007,1009.25,1005,1099,1002.1,1060,1061.5,1049.31,803554
16-11-2007,1061.5,1090,1114,1001.6,1096,1091.85,1094.23,844561
19-11-2007,1091.85,1109.9,1141.9,1103,1115,1112.65,1121.06,958197
20-11-2007,1112.65,1115,1168,1101,1152,1140,1143.26,773255
21-11-2007,1140,1150,1170,1071,1103,1087.25,1110.29,600987
22-11-2007,1087.25,1085,1140,1020.05,1137,1118.1,1077.54,783290
23-11-2007,1118.1,1082.7,1160,1082.7,1130,1125.05,1128.22,669808
26-11-2007,1125.05,1150,1174,1129.1,1133.05,1142.65,1141.81,417174
27-11-2007,1142.65,1130,1149.8,1112,1125.6,1124.65,1123.55,359329
28-11-2007,1124.65,1085.15,1167,1085.15,1105,1109.4,1139.34,556308
29-11-2007,1109.4,1209.8,1209.8,1117.8,1121,1123.5,1129.38,617392
30-11-2007,1123.5,1140,1248,1126,1243.05,1233.5,1207.32,1188042
03-12-2007,1233.5,1248,1274,1206.25,1256,1249.05,1254.15,587481
04-12-2007,1249.05,1254,1277,1211.25,1268.8,1269.05,1262.53,525021
05-12-2007,1269.05,1275,1311,1272.05,1307.9,1305.05,1291.68,486078
06-12-2007,1305.05,1310,1330,1295.2,1308,1305.95,1308.33,372437
07-12-2007,1305.95,1310,1315,1254,1286,1294.35,1274.05,646004
10-12-2007,1294.35,1335.8,1335.8,1241,1313,1309.8,1296.81,1077122
11-12-2007,1309.8,1399,1399,1308.05,1317,1318.1,1320.12,387717
12-12-2007,1318.1,1300,1324.8,1297,1310,1311.7,1310.99,666394
13-12-2007,1311.7,1315,1325.85,1282,1300,1300.5,1310.52,422126
14-12-2007,1300.5,1251.65,1308.7,1251.65,1262,1263.55,1283.47,450580
17-12-2007,1263.55,1301.8,1301.8,1140.25,1185,1162,1201.06,645434
18-12-2007,1162,1155.35,1245,1112,1151.1,1144,1145.22,598607
19-12-2007,1144,1189,1189.85,1090,1140,1123.8,1140.29,844984
20-12-2007,1123.8,1150,1178,1124.1,1165,1164.35,1161.21,757623
24-12-2007,1164.35,1170,1204,1161.9,1197,1195.85,1177.37,578304
26-12-2007,1195.85,1200,1260,1199,1256,1255.35,1235.54,322031
27-12-2007,1255.35,1260,1295.95,1231.15,1242,1239.85,1248.25,552503
28-12-2007,1239.85,1250,1301,1220.95,1284,1291.3,1270.91,478346
31-12-2007,1291.3,1339.8,1339.8,1261,1300,1296.6,1291.35,322451
01-01-2008,1296.6,1350,1350,1275,1285,1290.9,1292.58,210980
02-01-2008,1290.9,1315,1405,1286.1,1384,1396.75,1359.32,764443
03-01-2008,1396.75,1409,1409,1338,1356.95,1347.25,1363.99,549662
04-01-2008,1347.25,1355,1398,1355,1372,1378.5,1376.12,413789
07-01-2008,1378.5,1350,1438,1323.1,1391,1387.4,1393.41,605739
08-01-2008,1387.4,1403.5,1404.9,1291.4,1330.15,1328.15,1346.48,524820
09-01-2008,1328.15,1276.2,1341.5,1276.2,1297,1297.3,1312.39,672411
10-01-2008,1297.3,1304.9,1338.7,1245,1247.55,1252.55,1301.58,757188
11-01-2008,1252.55,1232,1265,1196.05,1232.2,1233.65,1227.16,1192499
14-01-2008,1233.65,1233.65,1286,1215,1277.55,1280.3,1265.78,910659
15-01-2008,1280.3,1240.15,1318,1240.15,1262.95,1265.2,1290.4,597359
16-01-2008,1265.2,1258,1258,1186,1251.9,1243.4,1228.19,779515
17-01-2008,1243.4,1257.95,1288.45,1220.05,1265.9,1262.5,1251.65,674959
18-01-2008,1262.5,1205.65,1260,1100,1134,1126.6,1181.73,1001748
21-01-2008,1126.6,1120,1139.9,860,985,963.7,1022,1602273
22-01-2008,963.7,930,1049.7,800,999,1011.3,894.59,2302467
23-01-2008,1011.3,1208.8,1208.8,1022,1109.8,1103.7,1066.04,3292822
24-01-2008,1103.7,1140,1164,969.05,1053.5,1052.9,1065.03,1367934
25-01-2008,1052.9,940.05,1109.8,940.05,1090,1087.65,1089.57,849089
28-01-2008,1087.65,1090,1125,1018,1104,1090.35,1057.17,827923
29-01-2008,1090.35,1145,1149.7,1011,1083.9,1088.1,1074.88,895649
30-01-2008,1088.1,1050.3,1098.9,1022.05,1035.4,1041.55,1054.26,356385
31-01-2008,1041.55,1044.7,1083.8,1000,1010.1,1028.6,1040.75,948608
01-02-2008,1028.6,1035,1047,958.35,962,972.65,989.94,1850527
04-02-2008,972.65,985,1013.7,972.65,986.35,986.35,995.86,812133
05-02-2008,986.35,980,997,952.25,974.45,968.15,974.19,915445
06-02-2008,968.15,930,951,920,922,924.5,932.89,666102
07-02-2008,924.5,932,954,894,898,903.35,926.86,906496
08-02-2008,903.35,910,910,831,860.75,858.4,867.46,1201389
11-02-2008,858.4,868,894.6,775,800,797.4,818.3,1627349
12-02-2008,797.4,805.1,860,763,825,818.1,794.63,1090712
13-02-2008,818.1,818.1,878,818.1,850,843.95,854.29,828907
14-02-2008,843.95,875.1,890,865,875,870.05,871.51,830235
15-02-2008,870.05,836.6,907.9,826.3,904,900.8,881.12,810074
18-02-2008,900.8,910,945,892,921,921.25,922.07,627252
19-02-2008,921.25,938.75,944,901.25,918.8,914.55,929.22,427962
20-02-2008,914.55,890,915,855,873,868.5,869.4,860331
21-02-2008,868.5,888,888,825,837.7,834.95,850.95,726959
22-02-2008,834.95,835,835,812,814.75,815.4,819.83,615635
25-02-2008,815.4,826,836.45,801,827.05,832.05,816.21,555239
26-02-2008,832.05,839.9,852.5,836,837.9,842.65,844.11,243608
27-02-2008,842.65,850.15,872,841.1,842,847.7,863.59,482866
28-02-2008,847.7,854,854.9,816,831.55,824.75,825.57,693917
29-02-2008,824.75,815,828.8,785,796,802.1,804.08,1046255
03-03-2008,802.1,792,792,720.35,730,728.35,739.68,1748264
04-03-2008,728.35,701.65,743,653,691,685.95,690.93,1292433
05-03-2008,685.95,680,708,656.2,679.9,678.45,677.09,1272025
07-03-2008,678.45,674.5,674.5,596,629.5,627.85,623.1,2410976
10-03-2008,627.85,622,627.5,585,611,606.65,606.82,2594691
11-03-2008,606.65,600,686.7,581.6,681,673.45,658.12,2200934
12-03-2008,673.45,700,725,685,686,693.45,706.17,1361206
13-03-2008,693.45,675,675,615.3,626,624,636.62,946555
14-03-2008,624,626,672,620.35,664.1,662.05,641.58,991007
17-03-2008,662.05,621.65,629.5,589,589.9,598.1,604.65,951796
18-03-2008,598.1,595.05,614.7,554.75,555,564.35,581.06,1252619
19-03-2008,564.35,596.5,618.8,537,544,546.3,584.26,1663130
24-03-2008,546.3,550,576.7,541.4,557,552,556.23,783896
25-03-2008,552,565,643,565,638,627.15,604.45,1776341
26-03-2008,627.15,640,689,613.2,668,680.4,649.54,2072689
27-03-2008,680.4,660,695,650.2,690,680.95,676.81,1136133
28-03-2008,680.95,692,700,643.5,672,673.5,663.53,1531348
31-03-2008,673.5,673,673,612,622,625.9,636.82,1064109
01-04-2008,625.9,631.35,653.9,596.35,640.5,642.35,631.87,1106400
02-04-2008,642.35,655,680,637.5,639.15,645.55,657.03,1034246
03-04-2008,645.55,642.1,663,631.35,641.8,643.6,646.92,673309
04-04-2008,643.6,642.15,650,604.05,620,614.55,617.25,1294151
07-04-2008,614.55,622,634,591.25,629.05,629.15,616.11,1479413
08-04-2008,629.15,633,657,624,636.1,642.25,640.37,2189056
09-04-2008,642.25,640,674.9,631.65,672.35,670.2,657.21,1166325
10-04-2008,670.2,678,679,643.15,648,647.7,659.69,1433358
11-04-2008,647.7,650,662,636,638,638.55,645.56,817264
15-04-2008,638.55,638.55,680,623,679.05,676.25,657.64,1751207
16-04-2008,676.25,725,725,683,714,710.7,703.91,1140607
17-04-2008,710.7,720,736.7,716.25,718.25,719.95,725.9,684918
21-04-2008,719.95,728,744.95,703.2,740,738.95,728,666655
22-04-2008,738.95,736.15,765,730.05,751.5,754.2,753.18,1343110
23-04-2008,754.2,752,766,749.5,764,761.65,757.41,917396
24-04-2008,761.65,765,769.75,743.1,755,755.8,756.22,708611
25-04-2008,755.8,770,770,737.15,759,760.4,753.48,811394
28-04-2008,760.4,760,786.2,756,781.35,783.45,778.97,862885
29-04-2008,783.45,772,825,770,790.9,790.85,797.83,1440127
30-04-2008,790.85,790.85,805,775,789.4,791.65,789.1,852455
02-05-2008,791.65,800,834.9,799,826.05,821.6,820.91,1512251
05-05-2008,821.6,836,887.9,822,870,868.5,865.47,2427198
06-05-2008,868.5,859.8,870,836.6,855.3,858.3,855.13,1190485
07-05-2008,858.3,840.05,857.9,825.75,837.15,836.4,836.52,661064
08-05-2008,836.4,835,835,778,782,783.35,797.23,1015024
09-05-2008,783.35,782,799.9,726.15,728,738.55,763.19,2634327
12-05-2008,738.55,725,754.7,711,740.5,743.3,740.48,1805589
13-05-2008,743.3,755.2,776.85,736,736.9,744.55,760.01,1247509
14-05-2008,744.55,740,745,715.25,723,724.75,726.29,1049330
15-05-2008,724.75,730.55,760,730.55,758.05,755.4,747.4,1152186
16-05-2008,755.4,759,778.9,759,769.15,771.05,768.05,744353
20-05-2008,771.05,765,778.4,741,759.3,758.25,760.84,856733
21-05-2008,758.25,760,760,736,737.5,738.15,744.04,499426
22-05-2008,738.15,725,735,704,715,715.3,715.68,760345
23-05-2008,715.3,718.05,725.85,695.15,700.1,700.85,711.85,705031
26-05-2008,700.85,690,690,650.1,659.5,657.85,664.87,658793
27-05-2008,657.85,662,700,658,667.9,665.95,668.8,1304598
28-05-2008,665.95,665.95,715,660.05,709,706.95,685.11,703407
29-05-2008,706.95,717,721,671,683,679.9,696.19,1079474
30-05-2008,679.9,689,704,676,691,692.95,687.65,613201
02-06-2008,692.95,700,700,643.1,644.95,648.8,665.69,1121129
03-06-2008,648.8,640,677.4,616,677,669.25,652.47,1010691
04-06-2008,669.25,671.05,678,625.1,629,638.55,653.51,862828
05-06-2008,638.55,644.7,654.7,623,644,646.8,640.18,1113097
06-06-2008,646.8,660,668,631.1,635.5,638.4,649.53,710889
09-06-2008,638.4,629.95,644.85,592.65,640,636.65,620.84,1426949
10-06-2008,636.65,634,651.95,591.25,633,627.15,618.04,1530219
11-06-2008,627.15,642.9,648.95,630.1,634.1,637.35,638.27,1029396
12-06-2008,637.35,606.05,625,591.2,617,620.9,605.89,1730296
13-06-2008,620.9,626,631,608,608.5,613.7,621.76,692923
16-06-2008,613.7,624.95,638,620.3,631.1,630.95,630.32,1060188
17-06-2008,630.95,632,688.9,627,676.4,678.6,662.11,1439865
18-06-2008,678.6,678.6,689,646.25,649,650.35,665.63,921836
19-06-2008,650.35,645,645,610,614.9,613.9,623.23,722927
20-06-2008,613.9,618.05,625,576,596,595,594.54,1592406
23-06-2008,595,590,598,560,565,562.7,575.61,1037623
24-06-2008,562.7,570,579,530,531,538.25,555.2,1176238
25-06-2008,538.25,538.25,539.8,510,525,525.45,526.21,1984425
26-06-2008,525.45,530,546.7,513,514,520.2,530.47,1297705
27-06-2008,520.2,515,515,485,486.85,490.6,498.31,2415189
30-06-2008,490.6,492,492,456,456,461.5,471.08,991577
01-07-2008,461.5,451.5,468.9,435.75,444.9,444.55,448.24,1706431
02-07-2008,444.55,447,499,435,499,481.75,458.82,1821395
03-07-2008,481.75,475,482,418.55,420,430.1,440.8,2670778
04-07-2008,430.1,429.9,456.9,421,446,450.95,435.64,3697217
07-07-2008,450.95,457.05,484.7,456,460.4,464.4,472.18,1509912
08-07-2008,464.4,453.9,495,433,483,482.55,472.98,1812010
09-07-2008,482.55,496,524,491,520,520.3,511,1746011
10-07-2008,520.3,510,538,500.9,515.3,518,518.24,1895633
11-07-2008,518,520,532,498,500,506.5,514.83,1671572
14-07-2008,506.5,495,515,483.5,488,491.7,499.91,1968336
15-07-2008,491.7,481.5,490,455.2,460.35,464,465.13,1538255
16-07-2008,464,460,474.8,441.35,447,445.65,454.42,1266035
17-07-2008,445.65,464.8,474.5,460,465.1,468.25,466.96,1103063
18-07-2008,468.25,470,499,456.1,461.85,470.3,484.28,1666201
21-07-2008,470.3,475,488,463,474,478.45,476.23,2604795
22-07-2008,478.45,477,514.5,473.05,510.05,510.3,498.46,2230847
23-07-2008,510.3,530,586.5,530,584.1,578.5,568.11,2551729
24-07-2008,578.5,581,600,548.1,581,578.95,573.12,1930082
25-07-2008,578.95,561.6,572,551,559,559.6,560.56,1388790
28-07-2008,559.6,540,584,540,578.5,577.15,558.42,2193598
29-07-2008,577.15,560,575,514,515.55,524.05,536.54,2493516
30-07-2008,524.05,531.55,554.95,525.25,541,544.7,543.09,1583170
31-07-2008,544.7,551,552,521.05,524,530.55,531.82,1199740
01-08-2008,530.55,515.1,569.4,510.3,565.9,565.35,549.49,1428693
04-08-2008,565.35,561,578,548,554,554.35,561.34,1986670
05-08-2008,554.35,554.35,591.95,551,587,587.05,577.84,1737685
06-08-2008,587.05,615,621.9,597.1,602,601.8,610.82,2736832
07-08-2008,601.8,599,613.95,582.1,604.5,601.25,602.38,1056924
08-08-2008,601.25,580.5,645,580.5,643,638.1,616.29,2107901
11-08-2008,638.1,728.25,728.25,645.35,661.1,661.3,663.52,1919105
12-08-2008,661.3,665,672.3,631.05,650,643.15,651.12,2091771
13-08-2008,643.15,640,664.8,626.3,656,653.05,651.21,2048765
14-08-2008,653.05,664.4,664.4,609.05,610.15,614.7,624.43,1658291
18-08-2008,614.7,611,624.7,592.55,596.8,598.25,610.99,2108665
19-08-2008,598.25,599.7,599.7,557,580,573.05,572.37,1719284
20-08-2008,573.05,580,589,570.3,575.05,576.5,580.76,1156035
21-08-2008,576.5,579.95,579.95,547.25,549.1,550.85,557.88,1639795
22-08-2008,550.85,542.35,573.35,542.35,566.9,568.75,561.62,1591603
25-08-2008,568.75,572.3,594.4,572.3,584.05,583.55,586.43,1187114
26-08-2008,583.55,583,604,565,604,597.7,585.38,1851178
27-08-2008,597.7,600.2,608.9,571.2,575.05,575.05,591.97,1784949
28-08-2008,575.05,584.4,584.4,551.6,559,556.2,564.57,1930899
29-08-2008,556.2,579.5,608,567,607.15,605.3,595.12,2265675
01-09-2008,605.3,600,600,582.4,598.5,593.35,589.87,1659745
02-09-2008,593.35,600,684,595,644,650.75,640.78,4109369
04-09-2008,650.75,648.8,661,626,638.85,639.55,644.22,3636985
05-09-2008,639.55,610,626,599.1,604,604.15,610.84,3188802
08-09-2008,604.15,634.95,645.95,617.5,622,621.5,630.77,1709104
09-09-2008,621.5,619.9,630,602.65,619.5,619.35,618,1979755
10-09-2008,619.35,607,622.7,605,618.1,615.45,614.86,1919519
11-09-2008,615.45,614.5,622.9,594.2,610.5,609.55,608.89,2206798
12-09-2008,609.55,615,627.85,572.5,578,578.2,595.07,2568160
15-09-2008,578.2,570,585,529,585,570.35,549.62,2503749
16-09-2008,570.35,555,576.9,540.3,567,567.9,557.93,2778841
17-09-2008,567.9,585.4,585.4,542.5,556.15,553.2,560.68,2256947
18-09-2008,553.2,500.05,585.7,500.05,580,580.35,551.32,3512641
19-09-2008,580.35,605,635,595,630,630.35,616.25,2500334
22-09-2008,630.35,645.5,645.5,610.1,614,618.85,629.28,1955565
23-09-2008,618.85,605,621,588.6,594,593.8,604.3,1838668
24-09-2008,593.8,596,625,592.15,601,601.85,610.15,2272215
25-09-2008,601.85,610,613.65,585.1,591.5,590.7,594.8,1816472
26-09-2008,590.7,589,599.6,565.5,568,571.25,577.44,1718856
29-09-2008,571.25,572,576,517.6,541,538.95,536.47,2862628
30-09-2008,538.95,523,563.8,501.55,551,554.15,542.72,2764030
01-10-2008,554.15,557.35,576,536,555.35,559.8,560.41,1961428
03-10-2008,559.8,555,565.75,531,545,540.3,544.42,1724534
06-10-2008,540.3,530,533.8,468.15,472.05,477,502.84,2297018
07-10-2008,477,485,502.8,426.2,436,434.85,455.58,2915136
08-10-2008,434.85,402.55,459.7,393,457,453.5,425.76,3166444
10-10-2008,453.5,439,460.8,399,436,445.55,437.84,2563004
13-10-2008,445.55,441.8,480,441.8,470.1,470.4,467.09,1417246
14-10-2008,470.4,499.9,512.65,486.3,495,494.45,498.79,1675346
15-10-2008,494.45,489,496.8,464,483.65,475.85,480.43,1271307
16-10-2008,475.85,460,495,441,461,467.45,473.82,2116188
17-10-2008,467.45,470,477.7,420.1,424.5,429.55,448.21,1313870
20-10-2008,429.55,431,448.35,404,409,410.85,425.66,1861460
21-10-2008,410.85,419.8,433.9,412.6,423,423.2,424.92,1161136
22-10-2008,423.2,425,434,394,394.2,400.9,414.93,1383473
23-10-2008,400.9,390,405,367,379.5,376.15,381.51,1786821
24-10-2008,376.15,380,383,272.7,308.3,297,322.19,2220183
27-10-2008,297,300,315,240,295.25,297.2,268.86,2283212
28-10-2008,297.2,305.75,329.9,305.75,314.5,312.9,313.92,200634
29-10-2008,312.9,320,339,315.8,323.85,326.15,328.02,1969035
31-10-2008,326.15,342.5,354,312.1,332.9,337.2,339.13,2764299
03-11-2008,337.2,348,375.9,348,369.6,370.65,366.28,1441469
04-11-2008,370.65,370,434.4,355.95,431.75,422.95,390.39,2409107
05-11-2008,422.95,440,469,417.3,430,428.2,435.83,3154952
06-11-2008,428.2,410,450,410,433.8,429.45,427.52,3038990
07-11-2008,429.45,425.15,434.7,395.4,416,411.1,409.94,2521066
10-11-2008,411.1,430,441.7,415.6,434.5,435.5,431.09,1721325
11-11-2008,435.5,428,432,398.25,400,400.15,407.06,1308109
12-11-2008,400.15,395.1,412,377.15,392,387.3,398.35,2017312
14-11-2008,387.3,404.5,414.65,360.1,379,378.7,378.34,1950736
17-11-2008,378.7,380,384,326.9,332.05,337.3,342.72,2469101
18-11-2008,337.3,329.3,333,302.1,309.5,308.75,312.6,3264822
19-11-2008,308.75,306,326.4,291,292.1,295.3,311.03,2466808
20-11-2008,295.3,288.9,296,274,295.4,290.05,286.66,1707549
21-11-2008,290.05,294,316.95,285.55,309,309.6,304.92,2112006
24-11-2008,309.6,307,317.75,293.25,311.55,313.1,305.97,2351691
25-11-2008,313.1,315.8,332.45,304.65,307,311.6,322.64,1926345
26-11-2008,311.6,315,327.45,299,327,324.6,313.17,1979608
28-11-2008,324.6,320,339.75,315,337,335.25,331.89,1891988
01-12-2008,335.25,340.1,348.7,316,319.6,319.35,332.89,1543707
02-12-2008,319.35,304.1,331,302.25,329,327.3,314.3,1557875
03-12-2008,327.3,334.8,336.95,320.45,327,329.1,329.36,1156137
04-12-2008,329.1,329.9,359,328.15,359,354.05,342.43,1285116
05-12-2008,354.05,354,385.7,352,355.05,359.6,368.62,2874573
08-12-2008,359.6,370,385,348.15,351.1,352.8,362.37,1804384
10-12-2008,352.8,360,367.35,347.3,359.7,361.65,358.08,2274029
11-12-2008,361.65,361,383,356,380.7,378.8,373.44,1984000
12-12-2008,378.8,377.95,377.95,355,370,372.25,364.6,1316055
15-12-2008,372.25,381,400,379,387,388.4,391.01,1423143
16-12-2008,388.4,387,397,376,388,386.6,386.91,1775758
17-12-2008,386.6,396,396,358.55,360.5,364.7,375.23,1348721
18-12-2008,364.7,360.05,387.5,352.4,378.3,382.25,369.56,1951737
19-12-2008,382.25,380,392.5,368.3,377.05,379.25,380.3,1714157
22-12-2008,379.25,380,386.85,354.25,360.5,360.15,369.96,1424431
23-12-2008,360.15,360,360,331.1,333,335.85,341.82,1179223
24-12-2008,335.85,333.5,367.4,326.25,359,353.9,345.96,1643637
26-12-2008,353.9,355,364.45,335.1,339.1,338.55,350.59,1159283
29-12-2008,338.55,338.55,355,331,351.8,351.95,346.02,1277881
30-12-2008,351.95,356.4,369.4,348,359.6,361.85,359.8,1368192
31-12-2008,361.85,365.4,368.8,355.3,357.05,357.5,361.61,1176258
01-01-2009,357.5,360,374,358.2,372,370.7,368.55,864663
02-01-2009,370.7,374,397,369.1,392.25,391.6,385.27,1564721
05-01-2009,391.6,397.55,405.5,387.15,396.8,398.55,397,1489239
06-01-2009,398.55,399,410.9,376.25,387.9,386.85,394.54,2253825
07-01-2009,386.85,390,402.4,358.1,364.15,363.05,383.56,1620602
09-01-2009,363.05,360,400,329,342.7,344.5,353.68,1269069
12-01-2009,344.5,345,348,321.3,331.5,328.7,331.75,1008045
13-01-2009,328.7,330.4,343.5,312.5,324,323.25,322.37,1743135
14-01-2009,323.25,320,343,320,342.5,337.5,331.36,824781
15-01-2009,337.5,330.25,330.25,299,302.4,305.3,310.07,1705302
16-01-2009,305.3,305,319,305,314.15,315.9,313.06,1115377
19-01-2009,315.9,319,323,306.15,307,311.95,311.58,897748
20-01-2009,311.95,305,307.8,296.4,304.7,304.35,303.19,769496
21-01-2009,304.35,300,308.5,290,290.8,293.5,300.19,1209152
22-01-2009,293.5,298.7,303,266,274.8,276.9,283.87,1873335
23-01-2009,276.9,271.8,274,248.35,256,256.15,260.22,3287810
27-01-2009,256.15,264,268,250.1,260.6,260,258.94,1915462
28-01-2009,260,262,282,262,277.7,275.25,273.85,1864088
29-01-2009,275.25,278.5,283.7,268.2,279.3,280.15,275.89,2163592
30-01-2009,280.15,284,288,274.75,284,283.75,281.92,954180
02-02-2009,283.75,261.35,285,261.35,274.55,274.35,274.79,885425
03-02-2009,274.35,275,283.2,261.5,269.45,272.65,273.11,1414231
04-02-2009,272.65,275,279.95,267.15,267.15,272.95,273.66,1437835
05-02-2009,272.95,273.4,275,257,260.05,260.95,264.07,915067
06-02-2009,260.95,265,270,263.25,266.15,265.95,266.8,690399
09-02-2009,265.95,269,276.9,267.65,272.25,273.4,273.54,948183
10-02-2009,273.4,275,290.85,273.3,281,280.95,282.66,1432515
11-02-2009,280.95,276,278.5,268.1,277,275.7,274,1007538
12-02-2009,275.7,277,282.45,271,272,272.8,276.29,977120
13-02-2009,272.8,275,284.75,275,280.5,280.3,281.56,785965
16-02-2009,280.3,280,282,264.15,266.6,266.9,272.07,811773
17-02-2009,266.9,262,264.85,255.5,263.25,260.25,259.87,883036
18-02-2009,260.25,255.25,262.95,249.05,255.5,256.2,256.03,951243
19-02-2009,256.2,254,261.85,251.1,251.3,252.4,254.01,786822
20-02-2009,252.4,254,254,241.15,247.25,244.65,244.94,903604
24-02-2009,244.65,240,251.8,236,248.6,249.7,243.76,986683
25-02-2009,249.7,252,259.8,250.15,250.6,253.3,256.01,911322
26-02-2009,253.3,253.9,255.8,242.5,252,251.1,249.64,1209741
27-02-2009,251.1,250,260.8,247.3,258.1,259.45,255.02,1118864
02-03-2009,259.45,257,257,244,245.1,246.05,249.84,598387
03-03-2009,246.05,241.35,248.75,235.25,237.45,237.6,243.42,1792830
04-03-2009,237.6,240,242.3,230.8,233.1,233.95,235.33,1856396
05-03-2009,233.95,239.8,239.9,209.5,216.1,216.4,219.13,3994491
06-03-2009,216.4,210.2,232.9,208,232,226.85,220.51,5031481
09-03-2009,226.85,225.25,232,219.1,224,223.05,225.56,2096813
12-03-2009,223.05,227,234,224.55,230.7,231.25,229.8,1633719
13-03-2009,231.25,238.35,245.7,237.5,245,243.75,241.48,1723736
16-03-2009,243.75,246.5,252,238.1,250,250.1,245.45,1940401
17-03-2009,250.1,249,256.75,241.7,247.15,250.9,249.68,1958671
18-03-2009,250.9,252.5,263,252.5,257.1,256.85,258.85,1578862
19-03-2009,256.85,259,272.95,256.1,270,269.3,266.62,3635540
20-03-2009,269.3,265.75,268.5,255,255,257.05,260.08,1380914
23-03-2009,257.05,259,275.85,259,269.3,272.45,267.16,1472380
24-03-2009,272.45,275.4,290,266,267.4,268.55,280.6,2499622
